id,category,question,event_title,volume,created_at,end_date
1277628,Geopolitics,"Will Israel strike Lebanon on February 3, 2026?",Will Israel strike Lebanon on...?,254538.425149,2026-01-27 15:19:11+00:00,2026-02-28 00:00:00+00:00
1277629,Geopolitics,"Will Israel strike Lebanon on February 4, 2026?",Will Israel strike Lebanon on...?,241822.830449,2026-01-27 15:19:12+00:00,2026-02-28 00:00:00+00:00
1277630,Geopolitics,"Will Israel strike Lebanon on February 5, 2026?",Will Israel strike Lebanon on...?,193668.446905,2026-01-27 15:19:13+00:00,2026-02-28 00:00:00+00:00
1277631,Geopolitics,"Will Israel strike Lebanon on February 6, 2026?",Will Israel strike Lebanon on...?,133683.226479,2026-01-27 15:19:13+00:00,2026-02-28 00:00:00+00:00
1277632,Geopolitics,"Will Israel strike Lebanon on February 7, 2026?",Will Israel strike Lebanon on...?,509350.00199,2026-01-27 15:19:14+00:00,2026-02-28 00:00:00+00:00
1277633,Geopolitics,"Will Israel strike Lebanon on February 8, 2026?",Will Israel strike Lebanon on...?,121496.725338,2026-01-27 15:19:15+00:00,2026-02-28 00:00:00+00:00
1277635,Geopolitics,"Will Israel strike Lebanon on February 10, 2026?",Will Israel strike Lebanon on...?,115808.936427,2026-01-27 15:19:16+00:00,2026-02-28 00:00:00+00:00
1277637,Geopolitics,"Will Israel strike Lebanon on February 12, 2026?",Will Israel strike Lebanon on...?,118427.863134,2026-01-27 15:19:17+00:00,2026-02-28 00:00:00+00:00
1277640,Geopolitics,"Will Israel strike Lebanon on February 15, 2026?",Will Israel strike Lebanon on...?,144642.794878,2026-01-27 15:19:19+00:00,2026-02-28 00:00:00+00:00
1277902,Geopolitics,"Will Israel strike Gaza on February 1, 2026?",Will Israel strike Gaza on...?,104110.69274,2026-01-27 15:36:13+00:00,2026-02-28 00:00:00+00:00
1277903,Geopolitics,"Will Israel strike Gaza on February 2, 2026?",Will Israel strike Gaza on...?,172763.251052,2026-01-27 15:36:14+00:00,2026-02-28 00:00:00+00:00
1277905,Geopolitics,"Will Israel strike Gaza on February 4, 2026?",Will Israel strike Gaza on...?,106794.72017,2026-01-27 15:36:15+00:00,2026-02-28 00:00:00+00:00
1277906,Geopolitics,"Will Israel strike Gaza on February 5, 2026?",Will Israel strike Gaza on...?,215004.332649,2026-01-27 15:36:16+00:00,2026-02-28 00:00:00+00:00
1277908,Geopolitics,"Will Israel strike Gaza on February 7, 2026?",Will Israel strike Gaza on...?,113512.870712,2026-01-27 15:36:17+00:00,2026-02-28 00:00:00+00:00
1277910,Geopolitics,"Will Israel strike Gaza on February 9, 2026?",Will Israel strike Gaza on...?,239722.034885,2026-01-27 15:36:18+00:00,2026-02-28 00:00:00+00:00
1277911,Geopolitics,"Will Israel strike Gaza on February 10, 2026?",Will Israel strike Gaza on...?,765264.80372,2026-01-27 15:36:19+00:00,2026-02-28 00:00:00+00:00
1277912,Geopolitics,"Will Israel strike Gaza on February 11, 2026?",Will Israel strike Gaza on...?,145709.563268,2026-01-27 15:36:20+00:00,2026-02-28 00:00:00+00:00
1277913,Geopolitics,"Will Israel strike Gaza on February 12, 2026?",Will Israel strike Gaza on...?,124627.156448,2026-01-27 15:36:20+00:00,2026-02-28 00:00:00+00:00
1277914,Geopolitics,"Will Israel strike Gaza on February 13, 2026?",Will Israel strike Gaza on...?,174727.573531,2026-01-27 15:36:21+00:00,2026-02-28 00:00:00+00:00
1277915,Geopolitics,"Will Israel strike Gaza on February 14, 2026?",Will Israel strike Gaza on...?,163291.331103,2026-01-27 15:36:21+00:00,2026-02-28 00:00:00+00:00
1277916,Geopolitics,"Will Israel strike Gaza on February 15, 2026?",Will Israel strike Gaza on...?,132042.727189,2026-01-27 15:36:22+00:00,2026-02-28 00:00:00+00:00
1277918,Geopolitics,"Will Israel strike Gaza on February 17, 2026?",Will Israel strike Gaza on...?,183329.767153,2026-01-27 15:36:23+00:00,2026-02-28 00:00:00+00:00
1277938,Geopolitics,"Will Russia strike Kyiv on February 5, 2026?",Russia strike impacts Kyiv municipality on...?,193941.550183,2026-01-27 15:42:33+00:00,2026-02-28 00:00:00+00:00
1122710,Geopolitics,"Israel strikes Iran by January 9, 2026?","Israel strikes Iran by January 9, 2026?",1096036.155497,2026-01-06 16:34:02+00:00,2026-01-09 00:00:00+00:00
1122711,Geopolitics,"Israel strikes Iran by January 16, 2026?","Israel strikes Iran by January 16, 2026?",2276227.873818,2026-01-06 16:36:09+00:00,2026-01-16 00:00:00+00:00
112301,Politics,"Will Donald Trump be President of the USA on July 31, 2021?","Will Donald Trump be President of the USA on July 31, 2021?",466387.588822,2021-03-29 15:00:08+00:00,2021-07-31 00:00:00+00:00
112302,Politics,"Will Joe Biden be President of the USA on June 30, 2021?","Will Joe Biden be President of the USA on June 30, 2021?",328039.664065,2021-03-29 15:00:08+00:00,2021-06-30 00:00:00+00:00
1124168,Geopolitics,Will Russia capture all of Myrnohrad by February 28?,Will Russia capture all of Myrnohrad by…?,698277.673132,2026-01-06 19:32:48+00:00,2025-12-31 00:00:00+00:00
1124174,Politics,Will Trump and Machado share the Nobel Peace Prize?,Will Trump and Machado share the Nobel Peace Prize?,1918597.958291,2026-01-06 19:36:54+00:00,2026-12-31 00:00:00+00:00
1127402,Geopolitics,"US x Russia military clash by January 31, 2026?",US x Russia military clash by...?,106196.260744,2026-01-07 05:46:09+00:00,2026-06-30 12:00:00+00:00
1129016,Geopolitics,"Russia strike on Kyiv municipality by January 10, 2026?",Russia strike on Kyiv municipality by...?,156941.354152,2026-01-07 14:21:32+00:00,2026-01-17 00:00:00+00:00
1131899,Geopolitics,Israel nuclear weapon use against Iran by January 31?,Israel nuclear weapon use against Iran by January 31?,4959389.4935,2026-01-07 23:05:19+00:00,2026-01-31 00:00:00+00:00
1139293,Geopolitics,Will Reza Pahlavi enter Iran by January 31?,Will Reza Pahlavi enter Iran by...?,547334.632646,2026-01-08 21:14:39+00:00,2026-06-30 00:00:00+00:00
706280,Geopolitics,Israel strike on the West Bank by December 31?,Israel strike on the West Bank by December 31?,299689.206304,2025-11-26 20:59:44+00:00,2025-12-31 00:00:00+00:00
71,Politics,Which party will win Georgia in the 2020 presidential election?,Which party will win Georgia in the 2020 presidential election?,1253550.166932,2020-10-28 20:20:03+00:00,2026-02-17 14:47:15+00:00
711244,Geopolitics,Ukraine officially agrees to a US backed ceasefire framework by December 31?,Ukraine officially agrees to a US backed ceasefire framework by...?,710796.187517,2025-11-27 04:52:05+00:00,2025-12-31 00:00:00+00:00
716372,Politics,Will turnout in the 2025 Honduran general election be between 70% and 75%?,Turnout in 2025 Honduran General Election,502129.518717,2025-11-27 16:39:57+00:00,2025-11-30 00:00:00+00:00
72,Politics,Which party will win Arizona in the 2020 Presidential Election?,Which party will win Arizona in the 2020 Presidential Election?,1506034.746644,2020-10-29 15:50:05+00:00,2026-02-17 14:47:15+00:00
73,Politics,Will Donald Trump tweet announcing that he won the election before November 5th 2020?,Will Donald Trump tweet announcing that he won the election before November 5th 2020?,127490.669491,2020-10-30 15:45:08+00:00,2020-11-05 00:00:00+00:00
732106,Geopolitics,Volodymyr Zelenskyy in jail by December 31?,Volodymyr Zelenskyy in jail by December 31?,106306.647045,2025-11-28 13:31:03+00:00,2025-12-31 00:00:00+00:00
732158,Geopolitics,Will Israel strike Gaza on December 2?,Will Israel strike Gaza on...?,106062.666764,2025-11-28 13:51:32+00:00,2025-11-21 00:00:00+00:00
732159,Geopolitics,Will Israel strike Gaza on December 3?,Will Israel strike Gaza on...?,147719.414381,2025-11-28 13:51:54+00:00,2025-11-21 00:00:00+00:00
732162,Geopolitics,Will Israel strike Gaza on December 6?,Will Israel strike Gaza on...?,139817.749777,2025-11-28 13:54:06+00:00,2025-11-21 00:00:00+00:00
732167,Geopolitics,Will Israel strike Lebanon on December 4?,Will Israel strike Lebanon on...?,129892.653847,2025-11-28 13:56:25+00:00,2025-11-21 00:00:00+00:00
74,Politics,Will the Associated Press publish a tweet calling the 2020 US presidential election before November 6?,Will the Associated Press publish a tweet calling the 2020 US presidential election before November 6?,261432.197705,2020-11-04 16:15:05+00:00,2020-11-06 00:00:00+00:00
763510,Politics,Will Rixi Ramona Moncada Godoy finish in second place in the 2025 Honduras presidential election?,Honduras Presidential Election Second Place,104216.683767,2025-11-29 20:47:13+00:00,2025-11-30 00:00:00+00:00
763512,Politics,Will Salvador Alejandro César Nasralla Salum finish in second place in the 2025 Honduras presidential election?,Honduras Presidential Election Second Place,133402.41145,2025-11-29 20:47:14+00:00,2025-11-30 00:00:00+00:00
763513,Politics,Will Nasry Juan Asfura Zablah finish in second place in the 2025 Honduras presidential election?,Honduras Presidential Election Second Place,185431.556969,2025-11-29 20:47:14+00:00,2025-11-30 00:00:00+00:00
77,Politics,"Will Donald Trump formally concede the 2020 US Election before December 1st, 2020?","Will Donald Trump formally concede the 2020 US Election before December 1st, 2020?",454342.990794,2020-11-06 23:05:12+00:00,2020-12-01 00:00:00+00:00
7747,Politics,Which party will control the senate?,Which party will control the senate?,304097.469926,2020-12-14 19:20:22+00:00,2021-02-01 00:00:00+00:00
784176,Macro,Will Microstrategy announce a Bitcoin purchase December 2-8?,Will Microstrategy announce a Bitcoin purchase December 2-8?,184465.717184,2025-12-01 05:30:00+00:00,2025-12-09 05:00:00+00:00
784181,Macro,MicroStrategy announces >1000 BTC purchase December 2-8?,MicroStrategy announces >1000 BTC purchase December 2-8?,4156296.008952,2025-12-01 05:35:00+00:00,2025-12-09 05:00:00+00:00
1029354,Geopolitics,Will Trump meet with Zelenskyy by December 27?,Will Trump meet with Zelenskyy by...?,139343.794478,2025-12-26 17:30:02+00:00,2025-12-27 00:00:00+00:00
1029355,Geopolitics,Will Trump meet with Zelenskyy by December 28?,Will Trump meet with Zelenskyy by...?,392915.772483,2025-12-26 17:30:32+00:00,2025-12-28 00:00:00+00:00
1029852,Politics,"Will Trump say ""MAGA"" or ""Make America Great Again"" this week? (December 29 - January 4)",What will Trump say this week (December 29 - January 4)?,138027.185297,2025-12-26 19:11:46+00:00,2026-01-04 00:00:00+00:00
1029876,Geopolitics,Will Trump and Zelenskyy’s handshake last 2–6 seconds?,How long will Trump and Zelenskyy shake hands for when they meet?,111356.628095,2025-12-26 19:13:00+00:00,2025-12-31 00:00:00+00:00
1031504,Geopolitics,Ukraine peace referendum scheduled by January 31?,Ukraine peace referendum scheduled by...?,145341.340829,2025-12-26 22:56:40+00:00,2026-01-31 00:00:00+00:00
1032570,Geopolitics,Russia strike on Kyiv municipality by December 31?,Russia strike on Kyiv municipality by December 31?,137591.518898,2025-12-27 00:19:58+00:00,2025-12-31 00:00:00+00:00
1040362,Geopolitics,"Will Donald Trump say ""Putin"" at least once during Ukraine President events on December 28?",What will Trump say during Zelensky event on Sunday?,182006.372754,2025-12-27 18:50:02+00:00,2026-02-17 14:47:15+00:00
104037,Politics,"Will Joe Biden's approval rating be 54% or higher on April 1, 2021?","Will Joe Biden's approval rating be 54% or higher on April 1, 2021?",288798.660643,2021-03-15 20:50:03+00:00,2021-04-02 00:00:00+00:00
1040389,Geopolitics,"Will Donald Trump say ""nuclear"" 3+ times during Israel President events on December 29?",What will Trump say during Netanyahu event on Monday?,640920.64933,2025-12-27 18:59:32+00:00,2026-02-17 14:47:15+00:00
1040399,Geopolitics,"Will Donald Trump say ""Turkey"" or ""Erdogan"" during Israel President events on December 29?",What will Trump say during Netanyahu event on Monday?,100039.523147,2025-12-27 18:59:37+00:00,2026-02-17 14:47:15+00:00
1040680,Politics,Will Trump admin release any more Epstein related files by January 9?,Will Trump admin release any more Epstein related files by...?,316149.160928,2025-12-27 19:23:40+00:00,2026-01-09 00:00:00+00:00
1040823,Politics,"Will the Trump administration release any Epstein-related files on January 6, 2026?",Will Trump admin release any Epstein related files on...? ,292513.157633,2025-12-27 19:49:44+00:00,2025-12-31 00:00:00+00:00
1046978,Politics,Will Tim Walz resign by January 31?,Will Tim Walz resign by...?,2213253.567355,2025-12-28 14:51:26+00:00,2026-06-30 00:00:00+00:00
1465970,Geopolitics,"Will US or Israel strike Iran on March 5, 2026?",US/Israel strikes Iran on...?,581553.355925,2026-02-28 13:37:07+00:00,2026-03-10 00:00:00+00:00
1465971,Geopolitics,"Will US or Israel strike Iran on March 6, 2026?",US/Israel strikes Iran on...?,288043.93892,2026-02-28 13:37:07+00:00,2026-03-10 00:00:00+00:00
1465972,Geopolitics,"Will US or Israel strike Iran on March 7, 2026?",US/Israel strikes Iran on...?,160066.424429,2026-02-28 13:37:08+00:00,2026-03-10 00:00:00+00:00
1465973,Geopolitics,"Will US or Israel strike Iran on March 8, 2026?",US/Israel strikes Iran on...?,151096.550041,2026-02-28 13:37:09+00:00,2026-03-10 00:00:00+00:00
1465974,Geopolitics,"Will US or Israel strike Iran on March 9, 2026?",US/Israel strikes Iran on...?,145583.268776,2026-02-28 13:37:09+00:00,2026-03-10 00:00:00+00:00
1465975,Geopolitics,"Will US or Israel strike Iran on March 10, 2026?",US/Israel strikes Iran on...?,245247.487003,2026-02-28 13:37:10+00:00,2026-03-10 00:00:00+00:00
1466013,Geopolitics,US x Iran ceasefire by March 6?,US x Iran ceasefire by...?,3774160.294364,2026-02-28 13:44:01+00:00,2026-03-04 16:41:32+00:00
1466014,Geopolitics,US x Iran ceasefire by March 15?,US x Iran ceasefire by...?,1748362.519543,2026-02-28 13:44:01+00:00,2026-03-04 16:41:32+00:00
1466015,Geopolitics,US x Iran ceasefire by March 31?,US x Iran ceasefire by...?,1511946.959132,2026-02-28 13:44:02+00:00,2026-03-04 16:41:32+00:00
1466016,Geopolitics,US x Iran ceasefire by April 30?,US x Iran ceasefire by...?,503445.699507,2026-02-28 13:44:03+00:00,2026-03-04 16:41:32+00:00
1466031,Geopolitics,US forces enter Iran by March 7?,US forces enter Iran by..?,440256.866894,2026-02-28 13:56:53+00:00,2026-03-03 00:00:00+00:00
1466036,Geopolitics,US forces enter Iran by March 14?,US forces enter Iran by..?,328644.206316,2026-02-28 13:57:47+00:00,2026-03-01 00:00:00+00:00
1466148,Geopolitics,Iran x Israel/US conflict ends by March 7?,Iran x Israel/US conflict ends by...?,622319.699998,2026-02-28 14:11:33+00:00,2026-03-31 00:00:00+00:00
1466149,Geopolitics,Iran x Israel/US conflict ends by March 15?,Iran x Israel/US conflict ends by...?,391462.066825,2026-02-28 14:11:34+00:00,2026-03-31 00:00:00+00:00
1466150,Geopolitics,Iran x Israel/US conflict ends by March 31?,Iran x Israel/US conflict ends by...?,157452.568075,2026-02-28 14:11:34+00:00,2026-03-31 00:00:00+00:00
1466420,Geopolitics,Will Iran strike UAE in March?,Which countries will Iran strike in March?,139016.249467,2026-02-28 14:53:06+00:00,2026-03-07 00:00:00+00:00
1466422,Geopolitics,Will Iran strike Turkey in March?,Which countries will Iran strike in March?,110919.137138,2026-02-28 14:53:08+00:00,2026-03-07 00:00:00+00:00
1466423,Geopolitics,Will Iran strike Cyprus in March?,Which countries will Iran strike in March?,976426.698954,2026-02-28 14:53:08+00:00,2026-03-07 00:00:00+00:00
1466573,Geopolitics,Trump announces end of military operations against Iran by March 7th?,Trump announces end of military operations against Iran by ...?,208126.793121,2026-02-28 15:16:51+00:00,2026-03-31 23:55:00+00:00
1466574,Geopolitics,Trump announces end of military operations against Iran by March 15th?,Trump announces end of military operations against Iran by ...?,111316.527669,2026-02-28 15:16:52+00:00,2026-03-31 23:55:00+00:00
1466766,Geopolitics,Will a Gulf State strike Iran by March 7?,Will a Gulf State strike Iran by March 7?,989982.59239,2026-02-28 15:33:15+00:00,2026-03-07 00:00:00+00:00
1467136,Geopolitics,Will Iran strike Israel on March 3?,Iran strikes Israel on...?,861425.170542,2026-02-28 16:24:22+00:00,2026-03-04 16:41:32+00:00
1467137,Geopolitics,Will Iran strike Israel on March 4?,Iran strikes Israel on...?,163103.062504,2026-02-28 16:24:22+00:00,2026-03-04 16:41:32+00:00
1468352,Geopolitics,Will Iran name a successor to Khamenei by March 6?,New Supreme Leader of Iran by...?,764903.221218,2026-02-28 19:29:12+00:00,2026-03-31 00:00:00+00:00
1468353,Geopolitics,Will Iran name a successor to Khamenei by March 15?,New Supreme Leader of Iran by...?,362926.020232,2026-02-28 19:29:13+00:00,2026-03-31 00:00:00+00:00
1468354,Geopolitics,Will Iran name a successor to Khamenei by March 31?,New Supreme Leader of Iran by...?,292215.892232,2026-02-28 19:29:13+00:00,2026-03-31 00:00:00+00:00
